chr1,start1,end1,chr2,start2,end2
ChrA3,599235,599709,ChrB15,849634,850054
ChrA3,599884,600571,ChrB15,847452,848145
ChrA3,600875,602960,ChrB13,718574,720653
ChrA3,603324,604182,ChrB15,846268,847129
ChrA3,604343,605684,ChrB13,716714,718130
ChrA3,607383,608169,ChrB13,715637,716309
ChrA3,608642,610190,ChrB13,713930,715445
ChrA3,610599,611568,ChrB15,843697,844630
ChrA3,611641,612979,ChrB13,712315,713671
ChrA3,613221,617508,ChrB13,707132,712109
ChrA3,620957,621740,ChrB15,842816,843644
ChrA3,622164,623739,ChrB13,701789,703367
ChrA3,626226,628278,ChrB13,698810,701039
ChrA3,630278,631778,ChrB13,696795,698370
ChrA3,632986,634093,ChrB13,695349,696483
ChrA3,634694,635138,ChrB15,841332,841818
ChrA3,635350,636982,ChrB13,693380,695153
ChrA3,637628,639821,ChrB13,690694,693043
ChrA3,639955,641914,ChrB15,839083,841069
ChrA3,641900,643196,ChrB15,837673,838960
ChrA3,643440,644847,ChrB13,689082,690510
ChrA3,646268,647555,ChrB13,685910,687284
ChrA3,647672,649007,ChrB15,832812,834195
ChrA3,650117,651101,ChrB15,831058,832042
ChrA3,651445,652705,ChrB13,684466,685798
ChrA3,653351,655841,ChrB15,828051,830574
ChrA3,656059,657379,ChrB15,826384,827869
ChrA3,658745,660620,ChrB15,822587,824867
ChrA3,660999,662187,ChrB15,821022,822294
ChrA3,662465,664325,ChrB5,319962,321846
ChrA3,665140,665833,ChrB5,318919,319552
ChrA3,666693,668439,ChrB9,226601,228419
ChrA3,668725,670249,ChrB5,316806,318342
ChrA3,670324,671494,ChrB9,228659,229994
ChrA3,671622,673776,ChrB5,314533,316600
ChrA3,674145,674925,ChrB9,230271,231072
ChrA3,676714,679666,ChrB5,308412,311199
ChrA3,679856,680503,ChrB5,307652,308123
ChrA3,682961,684506,ChrB5,304029,305592
ChrA3,686755,687145,ChrB5,302805,303195
ChrA3,687808,688165,ChrB5,301946,302327
ChrA3,688311,690696,ChrB9,233056,235474
ChrA3,690986,692966,ChrB9,235723,237760
ChrA3,697287,697755,ChrB9,241307,241775
ChrA3,698085,698784,ChrB9,241942,242716
ChrA3,698866,699907,ChrB9,242760,243744
ChrA3,700212,700674,ChrB9,243997,244462
ChrA3,701020,703591,ChrB5,295409,298001
ChrA3,704198,705104,ChrB9,244656,245559
ChrA3,705515,707240,ChrB5,293049,294813
ChrA3,707965,708457,ChrB9,247901,248396
ChrA3,710616,712245,ChrB5,285240,286914
ChrA3,717234,718728,ChrB9,252041,253925
ChrA3,719856,720588,ChrB5,281709,282366
ChrA3,721752,722523,ChrB5,279929,280682
ChrA3,723076,724366,ChrB5,278297,279626
ChrA3,724398,725100,ChrB9,260157,260919
ChrA3,730883,731195,ChrB5,271767,272091
ChrA3,732877,733822,ChrB9,256225,257063
ChrA3,734654,738101,ChrB9,261436,264892
ChrA3,738305,739271,ChrB14,690320,691286
ChrA3,739951,742228,ChrB14,687634,689998
ChrA3,742529,742754,ChrB14,687242,687464
ChrA3,742888,743923,ChrB14,686009,687116
ChrA3,744553,749209,ChrB14,680693,685433
ChrA3,749736,751284,ChrB3,240804,242352
ChrA3,751570,752104,ChrB3,240102,240543
ChrA3,752255,753881,ChrB14,678798,680454
ChrA3,754097,755366,ChrB14,677198,678488
ChrA3,757099,759268,ChrB4,1481084,1483403
ChrA3,759287,760883,ChrB3,237213,238776
ChrA3,761256,762171,ChrB14,674922,675876
ChrA3,762624,765501,ChrB14,673273,674689
ChrA3,767641,769303,ChrB3,229309,231004
ChrA3,770302,770776,ChrB3,228317,228791
ChrA3,771718,773653,ChrB3,225562,227458
ChrA3,781725,782073,ChrB3,224398,224734
ChrA3,782423,783239,ChrB3,223453,224230
ChrA3,783355,783883,ChrB14,672408,672969
ChrA3,784535,787271,ChrB3,220456,223228
ChrA3,787600,789214,ChrB3,218375,220067
ChrA3,789283,790816,ChrB3,216696,218241
ChrA3,791143,792529,ChrB14,670417,672118
ChrA3,793078,793483,ChrB14,669773,670193
ChrA3,793868,795095,ChrB14,668376,669591
ChrA3,795432,796059,ChrB3,214070,214739
ChrA3,796543,797287,ChrB14,667409,668222
ChrA3,797421,799209,ChrB14,665338,667267
ChrA3,799819,800701,ChrB9,216657,217548
ChrA3,801011,801962,ChrB5,326173,327031
ChrA3,803445,804783,ChrB11,25214,26159
ChrA3,805511,807188,ChrB5,324271,325936
ChrA3,807376,810178,ChrB9,217862,220700
ChrA3,812816,815795,ChrB9,222936,225954
ChrA3,817924,821479,ChrB10,295244,298814
ChrA3,821605,822820,ChrB2,776570,777854
ChrA3,823979,824297,ChrB15,820453,820774
ChrA3,824666,825980,ChrB15,818865,820158
ChrA3,826606,827650,ChrB15,817291,818335
ChrA3,828108,829110,ChrB15,815914,816931
ChrA3,829525,830884,ChrB16,224352,225741
ChrA3,831136,832621,ChrB15,813983,815720
ChrA3,833060,834365,ChrB15,812394,813708
ChrA3,834461,835433,ChrB15,811670,812324
ChrA3,835664,836555,ChrB16,223142,224036
ChrA3,836856,837360,ChrB15,811007,811493
ChrA3,837628,840094,ChrB16,220166,222773
ChrA3,840111,841452,ChrB16,218629,220088
ChrA3,841866,844221,ChrB15,808253,810683
ChrA3,844759,845218,ChrB16,228313,228772
ChrA3,845328,845979,ChrB15,807270,808107
ChrA3,846301,848068,ChrB16,229038,230838
ChrA3,848640,850650,ChrB15,805031,807023
ChrA3,850736,851228,ChrB15,804376,804907
ChrA3,851500,852649,ChrB16,231216,232509
ChrA3,852806,853379,ChrB15,803666,804203
ChrA3,853607,857963,ChrB16,232592,237107
ChrA3,858404,858869,ChrB16,237337,237979
ChrA3,858857,859961,ChrB16,237955,239077
ChrA3,860412,861312,ChrB15,802549,803464
ChrA3,861624,862938,ChrB15,800969,802307
ChrA3,863100,864906,ChrB15,798673,800731
ChrA3,864921,867036,ChrB16,239349,241497
ChrA3,869087,869918,ChrB16,243205,244027
ChrA3,870146,871973,ChrB16,244318,246220
ChrA3,872434,873715,ChrB4,1073734,1075171
ChrA3,873947,874630,ChrB4,1072745,1073488
ChrA3,875491,876298,ChrB8,218996,219884
ChrA3,876494,877100,ChrB4,1071879,1072557
ChrA3,878424,879078,ChrB4,1067730,1068390
ChrA3,879402,883305,ChrB4,1063351,1067425
ChrA3,885030,886032,ChrB8,176964,177999
ChrA3,886389,888015,ChrB4,1147378,1149466
ChrA3,888122,889703,ChrB4,1059626,1061231
ChrA3,892039,893059,ChrB4,1056550,1057600
ChrA3,893935,894595,ChrB4,1055211,1055892
ChrA3,895021,897010,ChrB8,178218,180111
ChrA3,899783,901532,ChrB4,1050458,1052228
ChrA3,901895,903242,ChrB8,180344,181760
ChrA3,903887,905618,ChrB8,181976,183704
ChrA3,906847,910381,ChrB4,1045639,1049392
ChrA3,911133,911859,ChrB8,184065,184758
ChrA3,912076,913999,ChrB8,184874,186809
ChrA3,914465,914893,ChrB8,187172,187679
ChrA3,915314,916583,ChrB8,187923,189024
ChrA3,916717,918280,ChrB7,398627,400160
ChrA3,919127,920930,ChrB4,1043145,1045011
ChrA3,921018,924258,ChrB4,1039727,1042961
ChrA3,924735,925824,ChrB4,1038279,1039509
ChrA3,925854,926574,ChrB8,189130,189864
ChrA3,926915,931934,ChrB4,1025069,1030049
ChrA3,932417,933311,ChrB4,1030549,1031419
ChrA3,934233,935595,ChrB13,563095,564193
ChrA3,936211,938479,ChrB4,1032435,1035063
ChrA3,938501,938837,ChrB4,1035230,1035575
ChrA3,939147,941475,ChrB12,172267,174982
ChrA3,943311,944514,ChrB10,378824,380096
ChrA3,944738,945455,ChrB10,380248,381001
ChrA3,945688,946417,ChrB8,206461,207193
ChrA3,950646,952293,ChrB8,195550,197233
ChrA3,952701,953715,ChrB4,1019367,1020420
ChrA3,954056,954974,ChrB4,1020746,1021664
ChrA3,956473,957280,ChrB8,194067,194808
ChrA3,957420,958491,ChrB4,1023510,1024755
ChrA3,959456,962360,ChrB15,162355,165331
ChrA3,965523,966840,ChrB2,530868,532182
ChrA3,967066,969457,ChrB2,528316,530638
ChrA3,969788,970853,ChrB2,527024,528038
ChrA3,971067,971481,ChrB14,476187,476619
ChrA3,971619,974391,ChrB14,473390,476012
ChrA3,974625,975321,ChrB9,87978,88716
ChrA3,975441,976995,ChrB14,471376,472861
ChrA3,980648,983006,ChrB9,85365,87837
ChrA3,984116,985259,ChrB14,470052,471102
ChrA3,985409,986999,ChrB9,83301,84885
ChrA3,987545,989264,ChrB7,414101,415730
ChrA3,990831,992169,ChrB7,806411,807656
ChrA3,995617,996529,ChrB7,808628,809420
ChrA3,1002021,1002807,ChrB2,206106,206949
ChrA3,1002977,1005254,ChrB7,452403,454560
ChrA3,1005590,1006307,ChrB5,503083,503782
ChrA3,1006573,1007575,ChrB5,483324,484341
ChrA3,1008095,1008494,ChrB4,603063,603399
ChrA3,1008737,1010867,ChrB5,484787,487193
ChrA3,1010902,1011121,ChrB4,603592,603811
ChrA3,1011297,1013889,ChrB4,604007,606986
ChrA3,1017513,1018821,ChrB4,610440,611925
ChrA3,1019167,1020301,ChrB4,612072,613251
ChrA3,1020414,1021002,ChrB4,613404,614004
ChrA3,1021359,1023213,ChrB5,488856,490578
ChrA3,1026489,1026942,ChrB5,491529,491958
ChrA3,1027448,1027661,ChrB4,616927,617170
ChrA3,1027918,1028704,ChrB4,617469,618306
ChrA3,1029091,1029871,ChrB7,794673,795492
ChrA3,1032730,1033771,ChrB15,112101,113130
ChrA3,1033944,1034874,ChrB14,103133,104102
ChrA3,1035756,1037028,ChrB15,114137,115808
ChrA3,1037928,1038525,ChrB14,107686,108274
ChrA3,1038875,1039304,ChrB14,108466,108928
ChrA3,1039716,1041024,ChrB7,917039,918446
ChrA3,1041160,1042486,ChrB14,109094,110411
ChrA3,1042860,1043847,ChrB15,116395,117454
ChrA3,1044345,1045434,ChrB4,1445842,1446994
ChrA3,1046847,1048557,ChrB15,124000,125830
ChrA3,1049112,1051101,ChrB4,1441432,1443403
ChrA3,1051311,1053930,ChrB4,1438114,1441150
ChrA3,1054018,1055032,ChrB4,1436929,1438015
ChrA3,1055442,1056153,ChrB15,125996,126689
ChrA3,1057426,1058374,ChrB4,1434923,1435874
ChrA3,1063092,1064570,ChrB13,337787,339277
ChrA3,1064843,1065398,ChrB11,346074,346764
ChrA3,1065592,1067416,ChrB13,335297,337307
ChrA3,1068764,1071257,ChrB13,332211,334743
ChrA3,1071641,1072568,ChrB11,341311,342373
ChrA3,1073462,1074119,ChrB11,339667,340546
ChrA3,1074369,1074624,ChrB11,339181,339442
ChrA3,1075547,1077485,ChrB11,336536,338753
ChrA3,1077785,1078565,ChrB11,335320,336157
ChrA3,1079047,1079551,ChrB11,334411,334915
ChrA3,1079938,1081603,ChrB13,328659,330231
ChrA3,1081987,1085017,ChrB11,330855,333969
ChrA3,1085043,1086129,ChrB13,327481,328582
ChrA3,1086417,1086759,ChrB11,330165,330534
ChrA3,1087042,1088317,ChrB11,328117,329443
ChrA3,1088552,1089890,ChrB13,325876,327289
ChrA3,1090894,1092016,ChrB14,60296,61550
ChrA3,1092250,1093564,ChrB15,85455,86757
ChrA3,1094573,1096286,ChrB15,87843,89448
ChrA3,1096921,1098139,ChrB1,61315,62563
ChrA3,1098630,1100904,ChrB1,62839,65404
ChrA3,1101128,1103114,ChrB15,1007220,1009116
ChrA3,1103929,1105315,ChrB15,1005136,1006705
ChrA3,1109342,1110593,ChrB1,65777,67520
ChrA3,1115572,1117699,ChrB15,1001146,1003225
ChrA3,1118006,1118969,ChrB1,68715,69525
ChrA3,1119410,1121789,ChrB15,998452,1000828
ChrA3,1121826,1122846,ChrB15,997212,998244
ChrA3,1123916,1124930,ChrB15,521352,522282
ChrA3,1126738,1128868,ChrB14,427734,429753
ChrA3,1129019,1129808,ChrB15,519120,519972
ChrA3,1130328,1134621,ChrB14,430086,434493
ChrA3,1135254,1137420,ChrB14,434998,437140
ChrA3,1137782,1138505,ChrB14,437612,438317
ChrA3,1138665,1139406,ChrB15,517641,518490
ChrA3,1139921,1140554,ChrB14,438566,439283
ChrA3,1140974,1141355,ChrB15,516448,516841
ChrA3,1142001,1143176,ChrB14,439601,440570
ChrA3,1143659,1144835,ChrB14,441365,442358
ChrA3,1145918,1146905,ChrB15,513294,514278
ChrA3,1147144,1148365,ChrB15,511824,513006
ChrA3,1149710,1152434,ChrB15,507947,511178
ChrA3,1153724,1154808,ChrB15,505793,506767
ChrA3,1155896,1156721,ChrB15,503551,504328
ChrA3,1157277,1157826,ChrB15,502794,503346
ChrA3,1159396,1164289,ChrB15,497505,502452
ChrA3,1169502,1170546,ChrB15,493432,494470
ChrA3,1171271,1172918,ChrB15,491122,492841
ChrA3,1173328,1173955,ChrB15,490195,490828
ChrA3,1174324,1175512,ChrB14,450870,452073
ChrA3,1178847,1182747,ChrB14,452407,456130
ChrA3,1183411,1183975,ChrB14,456564,457143
ChrA3,1184533,1188841,ChrB14,457703,461990
ChrA3,1189821,1193343,ChrB15,483218,486779
ChrA3,1193638,1193938,ChrB14,466333,466642
ChrA3,1194034,1195072,ChrB15,482032,483085
ChrA3,1195708,1198063,ChrB14,467130,469623
ChrA3,1198405,1200832,ChrB13,870072,872625
ChrA3,1204998,1205868,ChrB7,1045643,1046561
ChrA3,1206079,1207669,ChrB7,1046730,1048464
ChrA3,1208372,1209509,ChrB7,1048797,1049958
ChrA3,1217373,1219041,ChrB13,887002,888682
ChrA3,1220243,1221869,ChrB13,887002,888682
ChrA3,1221901,1222717,ChrB7,1050909,1051725
ChrA3,1223129,1226402,ChrB13,888951,892221
ChrA3,1229218,1232341,ChrB3,310957,313456
ChrA3,1234597,1238962,ChrB7,1052823,1057257
ChrA3,1239372,1240479,ChrB11,223351,224455
ChrA3,1240989,1242615,ChrB11,221343,222900
ChrA3,1242951,1243842,ChrB13,463933,464827
ChrA3,1243992,1244547,ChrB11,220323,220974
ChrA3,1245225,1249782,ChrB13,763350,768039
ChrA3,1250170,1251532,ChrB15,913618,915094
ChrA3,1251547,1252159,ChrB15,912821,913463
ChrA3,1254044,1255148,ChrB15,232445,233636
ChrA3,1256192,1257896,ChrB13,770800,772558
ChrA3,1266409,1269187,ChrB2,395382,398277
ChrA3,1269504,1271799,ChrB2,398613,400890
ChrA3,1272214,1273195,ChrB4,1089218,1090079
ChrA3,1273730,1274228,ChrB10,538771,539266
ChrA3,1274519,1275944,ChrB4,1087580,1088942
ChrA3,1276353,1277817,ChrB8,227531,229037
ChrA3,1277913,1279776,ChrB4,1085064,1086993
ChrA3,1280332,1281970,ChrB8,225524,227141
ChrA3,1282308,1283418,ChrB8,224029,225169
ChrA3,1284150,1287006,ChrB4,1081127,1084316
ChrA3,1287447,1288305,ChrB8,222876,223758
ChrA3,1289857,1290964,ChrB4,1079047,1080199
ChrA3,1291283,1291796,ChrB8,220724,221270
ChrA3,1292016,1292448,ChrB4,1078026,1078449
ChrA3,1292712,1294602,ChrB4,1075864,1077853
ChrA3,1297341,1298298,ChrB4,1383810,1384776
ChrA3,1298489,1298963,ChrB13,205641,206293
ChrA3,1299211,1300276,ChrB13,204385,205408
ChrA3,1300319,1300580,ChrB4,1385523,1385766
ChrA3,1301196,1301640,ChrB4,1386072,1386516
ChrA3,1302086,1303895,ChrB15,65620,67114
ChrA3,1305100,1306438,ChrB4,924784,926146
ChrA3,1308052,1308610,ChrB4,926292,926910
ChrA3,1309295,1310810,ChrB4,96081,97953
ChrA3,1314303,1315161,ChrB4,929469,930357
ChrA3,1316234,1318316,ChrB4,931128,933210
ChrA3,1319225,1320209,ChrB4,92761,93745
ChrA3,1320693,1322343,ChrB4,933503,935138
ChrA3,1322362,1324417,ChrB10,624837,627015
ChrA3,1324913,1325471,ChrB4,935235,935892
ChrA3,1325850,1327485,ChrB4,88247,89864
ChrA3,1327925,1328795,ChrB4,936614,937493
ChrA3,1329011,1331927,ChrB4,937894,940816
ChrA3,1332182,1334285,ChrB4,941056,943420
ChrA3,1334699,1336088,ChrB4,943673,945152
ChrA3,1336576,1337026,ChrB4,87511,87982
ChrA3,1337983,1338997,ChrB4,86206,87226
ChrA3,1339438,1341058,ChrB4,948517,950284
ChrA3,1341569,1343270,ChrB4,950562,952401
ChrA3,1345200,1346715,ChrB7,360287,361859
ChrA3,1347097,1348741,ChrB7,362224,363916
ChrA3,1349180,1352129,ChrB16,725393,728615
ChrA3,1352196,1352793,ChrB7,643147,643780
ChrA3,1353556,1354111,ChrB7,644043,644595
ChrA3,1354735,1355074,ChrB16,728946,729528
ChrA3,1356425,1359467,ChrB16,721036,724717
ChrA3,1359679,1360015,ChrB16,720636,720960
ChrA3,1360288,1361203,ChrB16,719557,720424
ChrA3,1362668,1363586,ChrB7,640719,641832
ChrA3,1365487,1367839,ChrB16,716155,718468
ChrA3,1367879,1374743,ChrB2,505667,512774
ChrA3,1375151,1375550,ChrB2,504853,505306
ChrA3,1375907,1378244,ChrB2,501803,504287
ChrA3,1378323,1380579,ChrB16,713274,715941
ChrA3,1381698,1383405,ChrB2,499651,501442
ChrA3,1383928,1385332,ChrB16,103231,104647
ChrA3,1385604,1386102,ChrB16,104945,105440
ChrA3,1386473,1387124,ChrB16,106171,106822
ChrA3,1387762,1388623,ChrB13,626920,627808
ChrA3,1389935,1395617,ChrB16,108651,114315
ChrA3,1397273,1398269,ChrB16,115311,116487
ChrA3,1398914,1399481,ChrB16,117066,117687
ChrA3,1399864,1401535,ChrB16,118381,120031
ChrA3,1401691,1402654,ChrB16,120162,121167
ChrA3,1403084,1404977,ChrB13,619857,622134
ChrA3,1405765,1409317,ChrB16,121766,125357
ChrA3,1409592,1410417,ChrB13,618478,619303
ChrA3,1410777,1411215,ChrB16,126005,126446
ChrA3,1411618,1413160,ChrB13,616565,618098
ChrA3,1414168,1418533,ChrB13,611739,615975
ChrA3,1419985,1420543,ChrB16,128631,129138
ChrA3,1421679,1423089,ChrB12,564859,566281
ChrA3,1423301,1424756,ChrB4,192749,194225
ChrA3,1425051,1425749,ChrB12,563791,564531
ChrA3,1425868,1427194,ChrB4,190923,192261
ChrA3,1427750,1430264,ChrB4,188153,190586
ChrA3,1430305,1433032,ChrB4,184924,187918
ChrA3,1433446,1434661,ChrB4,183342,184611
ChrA3,1435064,1436903,ChrB4,181185,183018
ChrA3,1437000,1439805,ChrB4,178333,181039
ChrA3,1442001,1443825,ChrB10,80154,81915
ChrA3,1447601,1448327,ChrB4,1257357,1258056
ChrA3,1448865,1450404,ChrB4,174917,176486
ChrA3,1450672,1450996,ChrB4,174231,174588
ChrA3,1451180,1452695,ChrB4,172480,174028
ChrA3,1453654,1455199,ChrB4,170409,171930
ChrA3,1456402,1457323,ChrB12,560796,561732
ChrA3,1457589,1458498,ChrB12,559550,560444
ChrA3,1458915,1461339,ChrB12,556787,559289
ChrA3,1463615,1465052,ChrB4,167713,169078
ChrA3,1465813,1465987,ChrB8,241663,241840
ChrA3,1466208,1466427,ChrB4,1108279,1108498
ChrA3,1466982,1469925,ChrB8,242581,245572
ChrA3,1473775,1475578,ChrB13,97940,99400
ChrA3,1476534,1478112,ChrB13,95790,97371
ChrA3,1478539,1479472,ChrB13,20760,21699
ChrA3,1479540,1481469,ChrB13,92234,94241
ChrA3,1482003,1483650,ChrB16,866714,868304
ChrA3,1484994,1486968,ChrB7,450196,452104
ChrA3,1487805,1489188,ChrB7,154614,156012
ChrA3,1494100,1495525,ChrB5,421114,422446
ChrA3,1495878,1496556,ChrB7,156542,157285
ChrA3,1497244,1498396,ChrB7,157905,159096
ChrA3,1498958,1501454,ChrB7,160064,162758
ChrA3,1504340,1506647,ChrB12,749033,751769
ChrA3,1506736,1507705,ChrB12,747936,748875
ChrA3,1509884,1510439,ChrB12,744150,744851
ChrA3,1512446,1518143,ChrB12,738160,743863
ChrA3,1519027,1521394,ChrB12,735211,737548
ChrA3,1522474,1523923,ChrB11,6106,7528
ChrA3,1524715,1528075,ChrB12,100946,105347
ChrA3,1528569,1529295,ChrB12,759479,760241
ChrA3,1529940,1531680,ChrB7,182389,184084
ChrA3,1531977,1532337,ChrB16,599869,600217
ChrA3,1532767,1534939,ChrB8,72036,74244
ChrA3,1537706,1540385,ChrB16,596749,599551
ChrA3,1540966,1543984,ChrB12,77151,80205
ChrA3,1544403,1546227,ChrB4,626707,628534
ChrA3,1547889,1552467,ChrB5,505391,509798
ChrA3,1553321,1555100,ChrB5,510372,512106
ChrA3,1555872,1556453,ChrB4,629875,630605
ChrA3,1557137,1561868,ChrB5,512743,517459
ChrA3,1562995,1565368,ChrB5,518215,520771
ChrA3,1572114,1575699,ChrB4,640108,643837
ChrA3,1576356,1577040,ChrB5,525973,526651
ChrA3,1577322,1579659,ChrB5,527081,529418
ChrA3,1579751,1586201,ChrB5,529529,536021
ChrA3,1586563,1588510,ChrB5,536299,538279
ChrA3,1588950,1589745,ChrB4,644177,644930
ChrA3,1590735,1591629,ChrB5,539463,540363
ChrA3,1592948,1593823,ChrB12,786441,787333
ChrA3,1593819,1594413,ChrB7,522260,522833
ChrA3,1594914,1595838,ChrB7,521089,522076
ChrA3,1596319,1599046,ChrB7,516942,520863
ChrA3,1599967,1601674,ChrB7,514553,516416
ChrA3,1601828,1602983,ChrB7,513158,514340
ChrA3,1603207,1604557,ChrB12,784912,786118
ChrA3,1605787,1606012,ChrB12,783126,783387
ChrA3,1606192,1607119,ChrB7,506968,507940
ChrA3,1607266,1607968,ChrB12,782173,782896
ChrA3,1608009,1608468,ChrB7,506069,506825
ChrA3,1608721,1609888,ChrB7,504656,505859
ChrA3,1610541,1610778,ChrB12,781142,781379
ChrA3,1611375,1612956,ChrB12,779214,780786
ChrA3,1613310,1614000,ChrB12,778172,778952
ChrA3,1614044,1616252,ChrB7,500131,502366
ChrA3,1618090,1622449,ChrB12,771939,776304
ChrA3,1622746,1624840,ChrB12,769317,771684
ChrA3,1624864,1627450,ChrB12,766541,769196
ChrA3,1627732,1628719,ChrB12,765265,766358
ChrA3,1629476,1630805,ChrB12,776583,777864
ChrA3,1631527,1632441,ChrB1,142173,143160
ChrA3,1632790,1636387,ChrB1,143706,147531
ChrA3,1636433,1637489,ChrB7,495452,496502
ChrA3,1638915,1639314,ChrB14,707787,708195
ChrA3,1642290,1645380,ChrB3,276763,279820
ChrA3,1646510,1652933,ChrB3,280116,286443
ChrA3,1653294,1654455,ChrB3,286761,287937
ChrA3,1654786,1655473,ChrB4,816877,817525
ChrA3,1655734,1657387,ChrB12,30108,31704
ChrA3,1658266,1662133,ChrB11,26826,30687
ChrA3,1663509,1664847,ChrB14,714047,715388
ChrA3,1665875,1666901,ChrB3,288169,289258
ChrA3,1667313,1668795,ChrB14,716779,718327
ChrA3,1669646,1670990,ChrB14,719345,720647
ChrA3,1671444,1673466,ChrB14,721119,723112
ChrA3,1673835,1674717,ChrB14,723355,724306
ChrA3,1675382,1676435,ChrB13,902799,903849
ChrA3,1682245,1684357,ChrB11,408543,411483
ChrA3,1684572,1688433,ChrB11,26826,30687
ChrA3,1689554,1691090,ChrB7,1012484,1014089
ChrA3,1694738,1695761,ChrB4,16203,17226
ChrA3,1696924,1698556,ChrB9,406259,407642
ChrA3,1713786,1715562,ChrB14,746942,748766
ChrA3,1716087,1717470,ChrB14,744359,745343
ChrA3,1722986,1725086,ChrB1,23999,27968
ChrA3,1727157,1727597,ChrB7,5311,5839
ChrA3,1729568,1730978,ChrB2,427697,429101
ChrA3,1731275,1732223,ChrB11,25214,26159
ChrA3,1733083,1734340,ChrB7,15158,16307
ChrA3,1740717,1743105,ChrB9,389571,393675
ChrA4,4325,5849,ChrB11,6106,7528
ChrA4,15216,16671,ChrB2,427697,429101
ChrA4,18272,21287,ChrB1,23999,27968
ChrA4,24447,25623,ChrB1,23999,27968
ChrA4,30961,32632,ChrB4,1162956,1164660
ChrA4,38503,39238,ChrB10,36918,37734
ChrA4,39290,40289,ChrB10,40193,41183
ChrA4,41414,43202,ChrB15,1066838,1068536
ChrA4,51517,54526,ChrB11,26826,30687
ChrA4,55087,56827,ChrB15,698767,700567
ChrA4,57284,57704,ChrB12,364115,365330
ChrA4,57893,58856,ChrB16,39120,40077
ChrA4,59154,59844,ChrB16,38168,38798
ChrA4,65057,65771,ChrB4,1501446,1502160
ChrA4,66840,67554,ChrB4,1501446,1502160
ChrA4,67743,69450,ChrB16,33012,34947
ChrA4,69838,72208,ChrB16,30481,32803
ChrA4,73421,76484,ChrB5,48470,51539
ChrA4,76686,77913,ChrB5,47167,48373
ChrA4,78201,80124,ChrB16,44550,46506
ChrA4,80326,81952,ChrB5,43251,44925
ChrA4,83647,85126,ChrB16,47335,48802
ChrA4,86702,88388,ChrB5,40045,41953
ChrA4,89886,90693,ChrB15,333591,334356
ChrA4,94113,96096,ChrB5,34406,36254
ChrA4,97437,100161,ChrB15,334508,337343
ChrA4,100314,101259,ChrB15,337679,338621
ChrA4,104846,105854,ChrB15,338937,339978
ChrA4,106735,108436,ChrB15,329416,331051
ChrA4,110783,111407,ChrB13,267173,267800
ChrA4,112865,113903,ChrB15,325248,326130
ChrA4,114712,116947,ChrB15,326831,329033
ChrA4,117468,118395,ChrB15,323410,324364
ChrA4,118964,120434,ChrB13,835325,836867
ChrA4,120711,122268,ChrB13,833355,835098
ChrA4,129350,132806,ChrB13,34242,37647
ChrA4,133635,135183,ChrB12,388743,390270
ChrA4,135997,137503,ChrB13,40186,41794
ChrA4,137964,138960,ChrB16,25086,26064
ChrA4,139182,141006,ChrB13,822762,824631
ChrA4,141458,143618,ChrB13,820255,822454
ChrA4,143939,145628,ChrB13,42042,43575
ChrA4,146343,147489,ChrB13,809622,810777
ChrA4,148192,148531,ChrB13,54792,55110
ChrA4,152306,153272,ChrB13,814363,815311
ChrA4,154444,155359,ChrB13,50030,50954
ChrA4,155615,158402,ChrB13,46941,49704
ChrA4,158845,159916,ChrB13,45062,45953
ChrA4,160235,161006,ChrB13,44044,44791
ChrA4,161627,162743,ChrB13,818826,819948
ChrA4,162869,163847,ChrB13,55264,56269
ChrA4,164523,165204,ChrB13,56772,57453
ChrA4,165316,166129,ChrB13,57865,58687
ChrA4,167628,171015,ChrB13,58938,62322
ChrA4,173876,175547,ChrB7,509046,511002
ChrA4,175906,176644,ChrB16,592331,593069
ChrA4,178879,180688,ChrB16,594475,596296
ChrA4,181481,182015,ChrB1,118563,119541
ChrA4,182344,184033,ChrB4,576473,578159
ChrA4,184519,186085,ChrB4,574163,575783
ChrA4,186451,187303,ChrB4,625065,625998
ChrA4,187363,187912,ChrB11,478337,478832
ChrA4,190556,192734,ChrB11,473722,475900
ChrA4,193081,194587,ChrB11,471693,473349
ChrA4,194723,196286,ChrB10,283801,285271
ChrA4,196686,198294,ChrB11,469716,471339
ChrA4,201511,202135,ChrB11,465366,466071
ChrA4,202445,206063,ChrB10,285557,289226
ChrA4,206543,207182,ChrB11,463958,464948
ChrA4,207612,208719,ChrB10,289874,290774
ChrA4,209704,210388,ChrB15,853356,854112
ChrA4,210628,211615,ChrB15,852120,853077
ChrA4,211890,212358,ChrB15,611998,612490
ChrA4,212702,214826,ChrB12,990776,992732
ChrA4,215289,217149,ChrB12,988427,990440
ChrA4,217939,218449,ChrB13,164789,165326
ChrA4,218658,219782,ChrB12,987061,988113
ChrA4,220266,224253,ChrB12,982893,986817
ChrA4,225481,227251,ChrB13,165532,167308
ChrA4,228563,229166,ChrB11,74931,75534
ChrA4,229565,230786,ChrB11,75820,77032
ChrA4,231162,233166,ChrB12,973394,975521
ChrA4,233380,234652,ChrB12,971916,973170
ChrA4,234760,236146,ChrB11,77257,78646
ChrA4,236487,237846,ChrB14,553379,554750
ChrA4,238049,239138,ChrB11,78865,79882
ChrA4,239514,239880,ChrB11,80159,80537
ChrA4,240196,246019,ChrB12,965896,971695
