chr1,start1,end1,chr2,start2,end2
ChrA9,404658,406497,ChrB2,267709,269503
ChrA9,407789,408470,ChrB2,266724,267336
ChrA9,408871,409321,ChrB4,433496,433994
ChrA9,409865,411563,ChrB2,324340,326059
ChrA9,412006,413200,ChrB2,320415,321609
ChrA9,413483,415502,ChrB2,318265,320275
ChrA9,416099,416981,ChrB2,316967,317864
ChrA9,417542,418433,ChrB2,315574,316510
ChrA9,422461,423145,ChrB2,306268,306955
ChrA9,423657,424704,ChrB2,304929,305976
ChrA9,425467,426763,ChrB2,296368,297742
ChrA9,427444,428716,ChrB2,309080,310313
ChrA9,429790,430675,ChrB2,310564,311452
ChrA9,431843,434588,ChrB2,311897,314789
ChrA9,434910,438105,ChrB2,284427,287925
ChrA9,438337,442861,ChrB4,465918,470424
ChrA9,446335,447637,ChrB4,438046,439360
ChrA9,448236,448854,ChrB5,348728,349346
ChrA9,449134,449619,ChrB5,347911,348400
ChrA9,450297,454617,ChrB5,343319,347612
ChrA9,454871,455255,ChrB5,342854,343232
ChrA9,457286,459590,ChrB5,339863,342167
ChrA9,460018,461539,ChrB5,337948,339472
ChrA9,462704,464084,ChrB2,113761,115168
ChrA9,470637,472476,ChrB5,333175,335188
ChrA9,473461,475276,ChrB2,122752,124759
ChrA9,478338,478596,ChrB5,332581,332830
ChrA9,479046,480705,ChrB5,330575,332306
ChrA9,481144,482860,ChrB5,328476,330207
ChrA9,486624,488349,ChrB4,145825,147589
ChrA9,490958,493064,ChrB9,285665,287429
ChrA9,493634,494756,ChrB9,287789,288908
ChrA9,495362,496175,ChrB9,289225,290089
ChrA9,496713,497928,ChrB9,290418,291669
ChrA9,498807,500331,ChrB6,227512,229186
ChrA9,500747,501794,ChrB9,309385,310426
ChrA9,502431,505713,ChrB9,304476,307929
ChrA9,506094,506502,ChrB9,303678,304104
ChrA9,512838,515919,ChrB11,330855,333969
ChrA9,516461,516824,ChrB11,330165,330534
ChrA9,517268,518633,ChrB11,328117,329443
ChrA9,518932,519673,ChrB5,359561,360314
ChrA9,520413,521373,ChrB5,358104,359061
ChrA9,524947,526099,ChrB5,349979,351182
ChrA9,527037,527676,ChrB14,662912,663581
ChrA9,528541,529657,ChrB14,653386,654541
ChrA9,529961,530369,ChrB14,652464,653103
ChrA9,531307,533968,ChrB14,649027,651712
ChrA9,534118,535549,ChrB14,647431,648937
ChrA9,535982,538259,ChrB14,644319,646950
ChrA9,543157,544306,ChrB13,668491,669655
ChrA9,546027,546909,ChrB14,642689,643439
ChrA9,547981,550024,ChrB14,640395,642381
ChrA9,550401,551331,ChrB14,639181,640114
ChrA9,551582,553394,ChrB14,636985,638854
ChrA9,560168,562505,ChrB10,147966,150390
ChrA9,563496,563982,ChrB10,147100,147577
ChrA9,564526,564775,ChrB10,146358,146673
ChrA9,565843,566725,ChrB10,145159,146044
ChrA9,567116,568832,ChrB10,143291,144701
ChrA9,569760,570963,ChrB10,141418,142567
ChrA9,571190,571922,ChrB10,140436,141138
ChrA9,572525,574262,ChrB10,137378,139370
ChrA9,575187,576804,ChrB10,134331,135933
ChrA9,577323,580149,ChrB10,131100,133935
ChrA9,580627,581980,ChrB10,129284,130643
ChrA9,582480,584523,ChrB10,126852,128952
ChrA9,585872,588320,ChrB10,123835,126328
ChrA9,590801,591503,ChrB10,122264,122948
ChrA9,592438,593461,ChrB11,141793,142819
ChrA9,595681,596731,ChrB11,141793,142819
ChrA9,597519,598887,ChrB10,113877,115629
ChrA9,600350,602792,ChrB10,106893,109461
ChrA9,603313,603598,ChrB10,106433,106718
ChrA9,604447,605224,ChrB10,36918,37734
ChrA9,605635,607507,ChrB10,38004,39969
ChrA9,607676,608645,ChrB10,40193,41183
ChrA9,608944,614890,ChrB10,41388,47433
ChrA9,620230,621529,ChrB16,886523,887837
ChrA9,621781,622411,ChrB16,885795,886398
ChrA9,622712,624290,ChrB16,883827,885558
ChrA9,625706,627233,ChrB16,878689,880168
ChrA9,627768,634128,ChrB5,476344,482848
ChrA9,634457,635618,ChrB5,475019,476228
ChrA9,636104,636935,ChrB5,474040,474805
ChrA9,637310,638621,ChrB5,472656,473988
ChrA9,639095,641546,ChrB5,469685,472424
ChrA9,644155,644830,ChrB4,600792,601809
ChrA9,645955,647302,ChrB5,466207,467470
ChrA9,648007,648709,ChrB5,465302,466025
ChrA9,649503,651519,ChrB5,462967,464842
ChrA9,651487,651760,ChrB5,462584,462866
ChrA9,653621,654848,ChrB5,460525,461740
ChrA9,655805,658469,ChrB4,584938,587719
ChrA9,658665,659946,ChrB5,456318,457605
ChrA9,661199,662210,ChrB5,455145,456036
ChrA9,662537,664049,ChrB5,453458,454919
ChrA9,664380,666018,ChrB5,451564,453235
ChrA9,666379,667057,ChrB5,450562,451243
ChrA9,667961,669200,ChrB7,79111,80365
ChrA9,669656,670718,ChrB11,53703,55602
ChrA9,671758,672649,ChrB7,81425,82292
ChrA9,672969,673224,ChrB7,82373,82736
ChrA9,673507,675124,ChrB7,82877,84257
ChrA9,675485,677603,ChrB7,84884,87302
ChrA9,679279,680626,ChrB7,87980,89339
ChrA9,681101,682283,ChrB7,90053,91247
ChrA9,682555,683536,ChrB7,91431,92382
ChrA9,683897,684842,ChrB15,601382,602342
ChrA9,685175,686135,ChrB15,593056,594046
ChrA9,686947,689461,ChrB15,589941,592587
ChrA9,690079,692395,ChrB15,586980,589281
ChrA9,694433,696245,ChrB15,584308,586324
ChrA9,696604,697711,ChrB15,580249,581359
ChrA9,701044,702652,ChrB15,573174,574830
ChrA9,710333,710987,ChrB15,572181,572838
ChrA9,711706,712096,ChrB15,111430,111886
ChrA9,713017,714037,ChrB15,112101,113130
ChrA9,714550,715390,ChrB15,116395,117454
ChrA9,716373,718086,ChrB15,124000,125830
ChrA9,718480,719173,ChrB15,125996,126689
ChrA9,719538,720444,ChrB4,1434923,1435874
ChrA9,722044,725275,ChrB15,129236,132482
ChrA9,725368,728434,ChrB15,132724,135838
ChrA9,729791,730430,ChrB4,1428353,1428980
ChrA9,730933,732211,ChrB15,136526,137825
ChrA9,732590,733490,ChrB15,138106,139045
ChrA9,733765,735901,ChrB15,139226,141347
ChrA9,736130,737099,ChrB15,141583,142555
ChrA9,737448,738312,ChrB15,142814,143696
ChrA9,738927,739857,ChrB15,144203,145130
ChrA9,742609,745483,ChrB15,147381,150276
ChrA9,745584,748746,ChrB15,150397,153490
ChrA9,749477,750200,ChrB15,153911,154745
ChrA9,750495,751143,ChrB2,548361,549009
ChrA9,751753,755143,ChrB15,155286,158637
ChrA9,758726,761651,ChrB15,162355,165331
ChrA9,764169,773280,ChrB15,171069,180309
ChrA9,773527,774319,ChrB15,180557,181427
ChrA9,774720,778428,ChrB15,181681,185212
ChrA9,778757,778949,ChrB15,185437,185644
ChrA9,779425,780310,ChrB15,185847,186723
ChrA9,780686,783041,ChrB15,187023,189414
ChrA9,783132,786990,ChrB15,189657,193542
ChrA9,787551,787953,ChrB7,635711,636152
ChrA9,788284,789688,ChrB15,194969,196337
ChrA9,790085,790547,ChrB15,196506,196995
ChrA9,790778,792341,ChrB15,197219,198725
ChrA9,798162,799509,ChrB5,195167,196517
ChrA9,800169,801552,ChrB10,642006,643368
ChrA9,802071,803610,ChrB5,196947,198519
ChrA9,803991,806022,ChrB5,198811,200875
ChrA9,806427,807279,ChrB5,201075,201936
ChrA9,808565,811421,ChrB5,202191,204963
ChrA9,812122,813679,ChrB5,205250,206834
ChrA9,813997,816001,ChrB16,864448,866422
ChrA9,816580,818200,ChrB16,866714,868304
ChrA9,819028,820321,ChrB16,868644,869955
ChrA9,820772,824699,ChrB16,870702,874926
ChrA9,829561,830194,ChrB16,875367,875997
ChrA9,830942,831287,ChrB16,876281,876629
ChrA9,831570,832350,ChrB16,876846,877632
ChrA9,832982,833582,ChrB16,878075,878549
ChrA9,833792,834797,ChrB5,483324,484341
ChrA9,835233,837567,ChrB5,484787,487193
ChrA9,837765,839319,ChrB5,488856,490578
ChrA9,840181,841861,ChrB8,72036,74244
ChrA9,848203,848947,ChrB7,842844,843591
ChrA9,849314,851069,ChrB7,840823,842551
ChrA9,851233,854935,ChrB7,837141,840558
ChrA9,856084,856357,ChrB7,834688,835903
ChrA9,856940,858176,ChrB7,834688,835903
ChrA9,858470,859535,ChrB7,833351,834482
ChrA9,859748,860381,ChrB7,832455,833157
ChrA9,860708,862229,ChrB7,830514,832197
ChrA9,862628,863663,ChrB7,829115,830153
ChrA9,863905,866701,ChrB7,872043,875109
ChrA9,867665,869474,ChrB6,199873,201709
ChrA9,871698,873084,ChrB8,140010,141402
ChrA9,873740,874763,ChrB6,203742,204750
ChrA9,875857,876643,ChrB6,207451,208297
ChrA9,876824,878417,ChrB6,208412,210068
ChrA9,879006,880863,ChrB14,390145,392167
ChrA9,882179,884075,ChrB14,390145,392167
ChrA9,885450,887631,ChrB6,210936,212973
ChrA9,887984,888842,ChrB2,728884,729724
ChrA9,888909,889395,ChrB2,729733,730162
ChrA9,889695,891537,ChrB2,730386,732453
ChrA9,891664,893716,ChrB2,732638,734639
ChrA9,894149,894842,ChrB2,734831,735530
ChrA9,895748,897206,ChrB2,736263,737736
ChrA9,897356,897977,ChrB2,737769,738369
ChrA9,898503,899595,ChrB2,738581,739544
ChrA9,899920,901144,ChrB2,739840,741022
ChrA9,901575,901887,ChrB2,741298,741616
ChrA9,902098,902500,ChrB2,742159,742576
ChrA9,902880,904578,ChrB2,742760,744398
ChrA9,904885,906106,ChrB2,744851,746111
ChrA9,906190,907636,ChrB2,746360,747803
ChrA9,907968,909258,ChrB2,748060,749371
ChrA9,909588,911175,ChrB2,749593,751177
ChrA9,911396,912287,ChrB7,269292,270144
ChrA9,912613,913912,ChrB7,267722,269075
ChrA9,914061,915411,ChrB7,266144,267524
ChrA9,916387,917566,ChrB15,882898,884134
ChrA9,921231,923436,ChrB13,748261,749677
ChrA9,923832,924090,ChrB15,888519,888750
ChrA9,924323,925085,ChrB15,889021,889750
ChrA9,925382,926948,ChrB15,889866,891432
ChrA9,928112,929606,ChrB15,889866,891432
ChrA9,930999,932391,ChrB15,892730,894092
ChrA9,933081,934608,ChrB15,894623,896387
ChrA9,935015,936557,ChrB15,896824,898360
ChrA9,937194,938040,ChrB15,899055,899928
ChrA9,942326,943151,ChrB15,904759,905800
ChrA9,946986,947622,ChrB15,912821,913463
ChrA9,947781,949287,ChrB15,913618,915094
ChrA9,950094,951126,ChrB15,230084,231272
ChrA9,951637,952801,ChrB15,228613,229834
ChrA9,953158,954190,ChrB7,772453,773686
ChrA9,959217,964074,ChrB9,389571,393675
ChrA9,970730,983741,ChrB1,203402,208016
ChrA9,992433,996555,ChrB8,525391,528619
ChrA9,1006568,1007909,ChrB7,770568,771972
ChrA9,1008845,1011566,ChrB7,767428,770299
ChrA9,1013298,1016337,ChrB1,23999,27968
ChrA9,1027882,1029775,ChrB7,763761,765606
ChrA9,1030281,1031055,ChrB7,761391,762168
ChrA9,1031461,1034953,ChrB7,757769,761138
ChrA9,1035488,1035977,ChrB7,756895,757447
ChrA9,1036323,1037190,ChrB7,755588,756452
ChrA9,1039200,1041642,ChrB7,751393,753844
ChrA9,1042600,1043203,ChrB7,750399,751047
ChrA9,1043861,1045898,ChrB7,747949,750091
ChrA9,1046027,1046987,ChrB7,746797,747736
ChrA9,1047515,1048151,ChrB7,745834,746527
ChrA9,1048817,1052030,ChrB7,742324,745435
ChrA9,1056628,1058296,ChrB16,819764,821423
ChrA9,1058859,1060071,ChrB7,733934,735143
ChrA9,1065198,1065957,ChrB13,353870,354731
ChrA9,1066915,1067896,ChrB10,268798,269815
ChrA9,1069403,1070108,ChrB2,568851,569685
ChrA9,1071205,1071757,ChrB2,567874,568426
ChrA9,1073670,1074762,ChrB16,337435,338620
ChrA9,1075177,1077628,ChrB15,712865,715331
ChrA9,1077814,1078981,ChrB15,715592,716837
ChrA9,1079541,1080720,ChrB15,717085,718384
ChrA9,1081046,1082474,ChrB15,718652,720065
ChrA9,1083727,1084882,ChrB15,720469,721708
ChrA10,12842,13682,ChrB7,532984,533821
ChrA10,14365,15079,ChrB7,531882,532596
ChrA10,15882,17376,ChrB7,529263,530919
ChrA10,19389,20301,ChrB4,1020746,1021664
ChrA10,21047,22742,ChrB8,195550,197233
ChrA10,27626,29123,ChrB8,204606,206151
ChrA10,29761,30487,ChrB8,206461,207193
ChrA10,34644,35103,ChrB8,209704,210151
ChrA10,39304,40402,ChrB8,210847,211978
ChrA10,40806,42804,ChrB8,173343,175089
ChrA10,44255,46373,ChrB8,170798,172970
ChrA10,47094,48561,ChrB8,168889,170344
ChrA10,48914,49796,ChrB8,167676,168561
ChrA10,50461,52915,ChrB8,164977,167434
ChrA10,53431,56383,ChrB8,161729,164711
ChrA10,56778,57414,ChrB8,160843,161485
ChrA10,58039,59113,ChrB8,159437,160511
ChrA10,59500,60946,ChrB8,157743,159192
ChrA10,61245,66900,ChrB8,151665,157452
ChrA10,70056,70941,ChrB15,515243,516173
ChrA10,74693,79826,ChrB10,368747,373799
ChrA10,79992,82593,ChrB10,365783,368373
ChrA10,83482,87427,ChrB10,361248,365445
ChrA10,87529,88843,ChrB10,358299,359676
ChrA10,92048,92699,ChrB11,175842,176481
ChrA10,92957,94358,ChrB11,176780,178172
ChrA10,94619,95756,ChrB12,164391,165402
ChrA10,95877,96339,ChrB12,165576,166083
ChrA10,96607,97201,ChrB12,166536,167136
ChrA10,98636,99929,ChrB10,378824,380096
ChrA10,100058,100838,ChrB10,380248,381001
ChrA10,101281,103579,ChrB10,383836,386149
ChrA10,103763,104904,ChrB10,386367,387438
ChrA10,105078,105666,ChrB10,387656,388247
ChrA10,105759,108195,ChrB10,388384,390853
ChrA10,109126,109924,ChrB12,156854,157730
ChrA10,111184,112624,ChrB11,226569,228765
ChrA10,113384,115256,ChrB13,460770,462609
ChrA10,115477,116533,ChrB13,459423,460527
ChrA10,116607,118011,ChrB13,455824,457261
ChrA10,118374,119928,ChrB13,454014,455556
ChrA10,120214,122047,ChrB13,451631,453479
ChrA10,122338,123667,ChrB13,450057,451365
ChrA10,123786,124473,ChrB13,449244,449928
ChrA10,127842,129537,ChrB13,443413,445102
ChrA10,129648,130476,ChrB13,442526,443381
ChrA10,130811,133832,ChrB13,439207,442090
ChrA10,136517,137273,ChrB11,261131,261851
ChrA10,138325,139228,ChrB8,77429,78353
ChrA10,139696,143500,ChrB13,416195,420029
ChrA10,143665,145681,ChrB13,413981,416036
ChrA10,154645,155629,ChrB16,583061,584042
ChrA10,157841,160781,ChrB9,389571,393675
ChrA10,179921,183530,ChrB16,577584,581196
ChrA10,187613,191738,ChrB9,365465,369908
ChrA10,191911,192421,ChrB9,364888,365335
ChrA10,192783,194061,ChrB9,363220,364519
ChrA10,194395,196501,ChrB9,360884,362924
ChrA10,196811,199970,ChrB9,357414,360396
ChrA10,207413,209540,ChrB9,345691,347797
ChrA10,209868,210288,ChrB9,347945,348505
ChrA10,211749,212034,ChrB9,350300,350510
ChrA10,212191,215047,ChrB9,350590,353431
ChrA10,215692,217195,ChrB9,353939,355481
ChrA10,217644,218079,ChrB9,356142,356895
ChrA10,219374,220091,ChrB5,156802,157498
ChrA10,220447,221737,ChrB5,157735,159118
ChrA10,222726,223485,ChrB5,166236,166885
ChrA10,223819,225445,ChrB9,322341,324105
ChrA10,226363,226825,ChrB9,321453,321933
ChrA10,227225,229910,ChrB9,318199,320965
ChrA10,232588,233593,ChrB9,315092,316133
ChrA10,233986,234772,ChrB9,314034,314820
ChrA10,234976,235915,ChrB9,312904,313861
ChrA10,236640,237879,ChrB9,311164,312460
ChrA10,238694,241445,ChrB9,292632,295737
ChrA10,241643,245351,ChrB9,296049,300009
ChrA10,261399,261843,ChrB6,226962,227337
ChrA10,262000,263644,ChrB6,227512,229186
ChrA10,264511,267046,ChrB6,229379,231941
ChrA10,267248,267695,ChrB5,237569,238016
ChrA10,267964,269104,ChrB5,238459,239774
ChrA10,269574,272382,ChrB5,243809,246503
ChrA10,273008,274157,ChrB5,246981,248157
ChrA10,274875,275187,ChrB5,250717,251002
ChrA10,275546,277424,ChrB5,251727,253662
ChrA10,277726,278209,ChrB5,253970,254387
ChrA10,278604,279816,ChrB5,254655,256134
ChrA10,279997,281590,ChrB5,256374,257958
ChrA10,282118,283750,ChrB5,262051,263698
ChrA10,283903,284287,ChrB5,271767,272091
ChrA10,286972,288319,ChrB5,278297,279626
ChrA10,288610,289303,ChrB5,281709,282366
ChrA10,292533,294195,ChrB5,285240,286914
ChrA10,296728,298591,ChrB5,293049,294813
ChrA10,299421,302043,ChrB5,295409,298001
ChrA10,306170,308612,ChrB9,233056,235474
ChrA10,308706,309045,ChrB5,301946,302327
ChrA10,314611,315166,ChrB5,306322,307196
ChrA10,315379,318034,ChrB5,308412,311199
ChrA10,318842,320753,ChrB5,314533,316600
ChrA10,321029,322493,ChrB5,316806,318342
ChrA10,322731,324672,ChrB5,319962,321846
ChrA10,324828,326460,ChrB5,324271,325936
ChrA10,326712,327555,ChrB5,326173,327031
ChrA10,332089,334171,ChrB14,593226,595347
ChrA10,334535,336089,ChrB3,240804,242352
ChrA10,336383,336755,ChrB3,240102,240543
ChrA10,336991,337960,ChrB3,239054,240011
ChrA10,338755,340270,ChrB3,237213,238776
ChrA10,343892,345128,ChrB3,231499,232963
ChrA10,345751,347398,ChrB3,229309,231004
ChrA10,348517,348964,ChrB3,228317,228791
ChrA10,349216,352498,ChrB16,246989,250262
ChrA10,352903,354208,ChrB15,794075,795332
ChrA10,354371,355712,ChrB15,792530,793868
ChrA10,356162,358181,ChrB15,790210,792241
ChrA10,358553,359663,ChrB15,788741,789857
ChrA10,359857,361342,ChrB15,786994,788641
ChrA10,367052,367748,ChrB15,774572,775259
ChrA10,371723,372377,ChrB15,780905,781541
ChrA10,374721,375609,ChrB15,783676,784588
ChrA10,378244,379111,ChrB15,766868,767777
ChrA10,384718,385171,ChrB15,760824,761265
ChrA10,385423,386329,ChrB15,759781,760660
ChrA10,388374,389409,ChrB15,756475,757558
ChrA10,389833,390529,ChrB15,755327,756125
ChrA10,391190,393203,ChrB6,107851,109930
ChrA10,393610,393922,ChrB6,107255,107585
ChrA10,395855,397424,ChrB6,104700,106236
ChrA10,398082,399294,ChrB13,740265,741312
ChrA10,399702,401283,ChrB2,194121,195702
ChrA10,411049,411427,ChrB2,185997,186474
ChrA10,411561,413079,ChrB2,184352,185915
ChrA10,413392,415048,ChrB2,182400,184125
ChrA10,415481,415838,ChrB2,181659,182094
ChrA10,416514,419595,ChrB2,177873,181275
ChrA10,420258,422898,ChrB2,174919,177526
ChrA10,423297,424083,ChrB12,953352,954144
ChrA10,426176,427742,ChrB12,955009,956710
ChrA10,427881,428994,ChrB12,956913,958095
ChrA10,429276,433539,ChrB12,958427,962735
ChrA10,435698,437354,ChrB11,81034,82639
ChrA10,437729,438806,ChrB12,963784,964879
ChrA10,438989,439445,ChrB12,965089,965560
ChrA10,439678,445423,ChrB12,965896,971695
ChrA10,445792,446146,ChrB11,80159,80537
ChrA10,446346,447576,ChrB12,971916,973170
ChrA10,447835,449728,ChrB12,973394,975521
ChrA10,450561,454479,ChrB12,982893,986817
ChrA10,454696,455792,ChrB12,987061,988113
ChrA10,456299,458099,ChrB12,988427,990440
ChrA10,458448,460413,ChrB12,990776,992732
ChrA10,460654,461893,ChrB10,352385,353615
ChrA10,462162,464562,ChrB10,349579,352108
ChrA10,466781,468128,ChrB10,345972,347325
ChrA10,468764,471962,ChrB10,342521,345743
ChrA10,472405,474844,ChrB10,339786,342255
ChrA10,475586,476606,ChrB4,405343,407206
ChrA10,476762,477782,ChrB10,335897,337037
ChrA10,478311,479670,ChrB10,334264,335701
ChrA10,479912,480581,ChrB10,333356,334094
ChrA10,481252,483394,ChrB10,330430,333073
ChrA10,483781,485743,ChrB10,328117,330121
ChrA10,485862,487098,ChrB10,324963,326190
ChrA10,487451,488753,ChrB10,323385,324720
ChrA10,501918,504069,ChrB10,320015,322157
ChrA10,504543,507072,ChrB10,317283,319776
ChrA10,507848,508583,ChrB10,315758,316475
ChrA10,508859,509747,ChrB10,315053,315557
ChrA10,510019,510943,ChrB10,314113,314872
ChrA10,511209,512100,ChrB10,313015,313915
ChrA10,513917,515351,ChrB7,321781,323230
ChrA10,515846,516515,ChrB7,317341,318079
ChrA10,517427,519347,ChrB7,314630,316553
ChrA10,521361,522477,ChrB14,476931,478032
ChrA10,523168,523549,ChrB14,476187,476619
ChrA10,523769,526493,ChrB14,473390,476012
ChrA10,527053,528613,ChrB14,471376,472861
ChrA10,528996,530043,ChrB14,470052,471102
ChrA10,530427,532869,ChrB14,467130,469623
ChrA10,533613,533919,ChrB14,466333,466642
ChrA10,539465,540032,ChrB14,456564,457143
ChrA10,540709,545416,ChrB14,360923,365717
ChrA10,545918,547193,ChrB14,346312,347542
ChrA10,547494,548199,ChrB14,347765,348521
ChrA10,548711,549125,ChrB14,349366,349756
ChrA10,549567,550329,ChrB14,349906,350671
ChrA10,550671,551192,ChrB14,350939,351383
ChrA10,553744,554044,ChrB14,351714,352017
ChrA10,556526,557558,ChrB9,422073,422865
ChrA10,558677,559628,ChrB14,338477,339347
ChrA10,559943,560519,ChrB14,339611,340208
ChrA10,564490,565372,ChrB14,342515,343340
ChrA10,565920,566964,ChrB14,359595,360639
ChrA10,567375,567765,ChrB14,345668,346058
ChrA10,568123,569638,ChrB14,357452,358952
ChrA10,571224,572331,ChrB14,336544,337609
ChrA10,574500,576822,ChrB14,332596,334867
ChrA10,577277,577484,ChrB14,330328,330547
ChrA10,577718,581045,ChrB14,326740,330073
ChrA10,581463,582420,ChrB14,325264,326320
ChrA10,582567,583785,ChrB14,323831,325052
ChrA10,584110,585373,ChrB14,322218,323565
ChrA10,586030,587572,ChrB14,319415,321359
ChrA10,588082,588868,ChrB14,318029,318809
ChrA10,589287,590814,ChrB14,316168,317671
ChrA10,591162,596457,ChrB14,310635,315882
ChrA10,597097,599275,ChrB4,142096,144223
ChrA10,599886,600336,ChrB4,141208,141721
ChrA10,605139,606867,ChrB4,135895,137539
ChrA10,607458,608292,ChrB4,229905,230527
ChrA10,614058,616977,ChrB7,117853,120907
ChrA10,622639,624277,ChrB13,68293,69700
ChrA10,625603,630616,ChrB13,62581,67549
ChrA10,630977,634214,ChrB13,58938,62322
ChrA10,634595,635390,ChrB13,57865,58687
ChrA10,637315,638311,ChrB13,55264,56269
ChrA10,639076,639415,ChrB13,54792,55110
ChrA10,644530,645397,ChrB13,50030,50954
ChrA10,649590,650640,ChrB13,45062,45953
ChrA10,651308,654392,ChrB16,313387,316486
ChrA10,654816,655521,ChrB16,316754,317516
ChrA10,655588,656890,ChrB16,317640,318945
ChrA10,657225,658740,ChrB16,319225,320767
ChrA10,659024,659657,ChrB16,320961,321630
ChrA10,660283,661822,ChrB16,322070,323744
ChrA10,664269,665289,ChrB16,326627,327662
ChrA10,665598,666426,ChrB16,327863,328730
ChrA10,667810,669847,ChrB16,329605,331699
ChrA10,670211,673529,ChrB16,332099,335486
ChrA10,674364,676644,ChrB16,345263,347389
ChrA10,677512,681250,ChrB16,341067,344739
ChrA10,681640,682606,ChrB16,339943,340945
ChrA10,684121,685252,ChrB16,335952,337143
ChrA10,685581,686331,ChrB15,711682,712543
ChrA10,687627,688371,ChrB1,51854,52595
ChrA10,695092,695707,ChrB15,1026006,1026609
ChrA10,695806,696331,ChrB1,42176,42719
ChrA10,696813,697986,ChrB15,1026842,1028048
ChrA10,698355,698784,ChrB15,1028193,1028625
ChrA10,700531,702448,ChrB15,1029182,1030994
ChrA10,706715,708167,ChrB14,227369,228854
ChrA10,708553,710980,ChrB14,224795,227099
ChrA10,711495,713091,ChrB14,222723,224469
ChrA10,713486,715358,ChrB14,220658,222431
ChrA10,716084,717152,ChrB14,219136,220201
ChrA10,717855,718944,ChrB14,217522,218662
ChrA10,719990,721025,ChrB14,215986,217042
ChrA10,721366,722224,ChrB14,214922,215801
ChrA10,722607,725538,ChrB14,211921,214600
ChrA10,726662,727961,ChrB14,210232,211513
ChrA10,730065,732987,ChrB14,206929,209854
ChrA10,733685,736055,ChrB14,202427,204872
ChrA10,736676,738077,ChrB14,200568,201933
ChrA10,738537,740193,ChrB14,198501,199977
ChrA10,740948,742451,ChrB14,196425,197943
ChrA10,743066,747830,ChrB14,191323,196102
ChrA10,748335,751194,ChrB14,188050,190957
ChrA10,752131,752458,ChrB14,187169,187496
ChrA10,753061,753592,ChrB14,186345,186885
ChrA10,753636,754425,ChrB14,185459,186349
ChrA10,754821,757188,ChrB14,182874,185178
ChrA10,757664,758888,ChrB14,181360,182608
ChrA10,759174,763092,ChrB14,175409,179348
ChrA10,764041,765856,ChrB14,172587,174315
ChrA10,766588,767386,ChrB14,171440,172286
ChrA10,767586,768885,ChrB14,170017,171286
ChrA10,769397,770417,ChrB14,168042,169248
ChrA10,770996,771464,ChrB14,167328,167790
ChrA10,771899,774323,ChrB14,164622,167097
ChrA10,779481,781719,ChrB14,158108,160373
ChrA10,782058,782283,ChrB14,157643,157865
ChrA10,782639,783128,ChrB14,156858,157455
ChrA10,783309,784728,ChrB14,155099,156539
ChrA10,785063,791717,ChrB14,148211,154880
ChrA10,792653,793583,ChrB14,146895,147840
ChrA10,794666,795710,ChrB14,145562,146615
ChrA10,796150,797149,ChrB7,589825,590911
ChrA10,797952,798978,ChrB14,144279,145281
ChrA10,799206,802329,ChrB14,140877,144078
ChrA10,809505,815202,ChrB14,129521,135383
ChrA10,815652,817911,ChrB14,126804,129084
ChrA10,818233,821764,ChrB14,122882,126599
ChrA10,822589,823642,ChrB14,121117,122170
ChrA10,823819,825613,ChrB14,119267,120998
ChrA10,826639,828139,ChrB14,117348,118809
ChrA10,833112,834981,ChrB14,110916,112902
ChrA10,835622,837626,ChrB4,1447829,1450073
ChrA10,839668,840472,ChrB4,1455041,1455866
ChrA10,841368,843774,ChrB4,1456694,1459220
ChrA10,844214,845966,ChrB4,1459727,1461554
ChrA10,846741,847881,ChrB15,480586,481750
ChrA10,848347,849391,ChrB15,482032,483085
ChrA10,856101,856728,ChrB15,490195,490828
ChrA10,857191,858865,ChrB15,491122,492841
ChrA10,859190,860210,ChrB15,493432,494470
ChrA10,860866,862108,ChrB1,108876,110430
ChrA10,865290,867792,ChrB12,556787,559289
ChrA10,868298,869195,ChrB12,559550,560444
ChrA10,869387,870335,ChrB12,560796,561732
ChrA10,873455,875855,ChrB4,188153,190586
ChrA10,876225,876906,ChrB12,563791,564531
ChrA10,877385,878783,ChrB12,564859,566281
ChrA10,879266,880751,ChrB12,566653,567922
ChrA10,881037,882105,ChrB12,570775,571858
ChrA10,882436,883552,ChrB12,572095,573211
ChrA10,883893,884154,ChrB12,573465,573918
ChrA10,884778,888624,ChrB4,107207,111029
ChrA10,892828,893920,ChrB4,114671,115799
ChrA10,898455,901299,ChrB4,118706,121592
ChrA10,902879,904658,ChrB4,122215,123589
ChrA10,905104,905707,ChrB4,218679,219288
ChrA10,906231,907293,ChrB4,125615,126449
ChrA10,907868,909281,ChrB4,222426,223740
ChrA10,910166,912635,ChrB4,224303,226751
ChrA10,916356,917022,ChrB4,231023,231899
ChrA10,917764,918973,ChrB4,232651,233887
ChrA10,922017,924510,ChrB4,236156,238664
ChrA10,924989,925576,ChrB4,239018,239606
ChrA10,925838,926774,ChrB4,240258,241197
ChrA10,926971,927418,ChrB4,241417,241840
ChrA10,929925,930627,ChrB16,503516,504242
ChrA10,930801,932739,ChrB16,504338,506312
ChrA10,933144,936360,ChrB16,506696,509999
ChrA10,936523,940777,ChrB16,521013,524958
ChrA10,941570,943220,ChrB4,950562,952401
ChrA10,944109,945030,ChrB4,86206,87226
ChrA10,945659,946055,ChrB4,87511,87982
ChrA10,946435,948028,ChrB4,88247,89864
