chr1,start1,end1,chr2,start2,end2
ChrA3,790923,793332,ChrB13,594885,597195
ChrA3,793761,794943,ChrB4,273652,274876
ChrA3,795738,796896,ChrB13,593366,594473
ChrA3,797567,800213,ChrB13,590039,592628
ChrA3,801571,804313,ChrB13,587273,589550
ChrA3,805105,807418,ChrB13,584270,586388
ChrA3,807606,809028,ChrB4,275147,276581
ChrA3,809577,812016,ChrB13,575065,577516
ChrA3,812334,812709,ChrB13,574475,574928
ChrA3,812834,813320,ChrB13,572247,572715
ChrA3,813653,814433,ChrB13,571276,572044
ChrA3,814890,817290,ChrB4,287058,289512
ChrA3,817610,819224,ChrB13,568550,570194
ChrA3,819775,820216,ChrB4,292780,293221
ChrA3,820346,821600,ChrB4,295033,296329
ChrA3,824250,825003,ChrB4,300213,300999
ChrA3,825667,826441,ChrB16,487361,488207
ChrA3,826792,827347,ChrB13,561955,562528
ChrA3,827477,828314,ChrB13,560995,561856
ChrA3,828845,829637,ChrB13,442526,443381
ChrA3,833739,835455,ChrB11,253696,255460
ChrA3,835919,836909,ChrB11,256769,257843
ChrA3,837757,839224,ChrB11,259252,259531
ChrA3,840288,841620,ChrB11,261131,261851
ChrA3,842007,842832,ChrB11,262276,263113
ChrA3,843178,844108,ChrB11,263348,264290
ChrA3,844250,844688,ChrB9,364888,365335
ChrA3,845208,848181,ChrB13,426711,429627
ChrA3,848459,851348,ChrB11,266144,269459
ChrA3,855235,856279,ChrB7,419526,420555
ChrA3,859536,860010,ChrB11,430197,430632
ChrA3,860246,861044,ChrB11,429301,430108
ChrA3,861628,863086,ChrB8,102611,103970
ChrA3,865872,866589,ChrB11,426241,426952
ChrA3,867504,871926,ChrB11,421423,425875
ChrA3,872084,873509,ChrB11,271877,273209
ChrA3,876702,877347,ChrB13,421483,422149
ChrA3,877716,880140,ChrB13,422502,424728
ChrA3,880525,881644,ChrB11,582282,583395
ChrA3,882171,882774,ChrB11,438776,439385
ChrA3,883709,884822,ChrB11,448520,450167
ChrA3,886082,886319,ChrB8,107825,108122
ChrA3,886803,888405,ChrB2,778011,779463
ChrA3,888824,891695,ChrB2,779666,782384
ChrA3,892445,893459,ChrB2,782590,783556
ChrA3,896878,898795,ChrB11,382715,384725
ChrA3,899259,900054,ChrB13,407708,408566
ChrA3,901756,903010,ChrB13,409153,410626
ChrA3,904650,905070,ChrB13,413035,413473
ChrA3,906712,908722,ChrB13,413981,416036
ChrA3,908822,912662,ChrB13,416195,420029
ChrA3,913161,914808,ChrB8,92626,94510
ChrA3,915631,917302,ChrB8,81963,83721
ChrA3,917525,919799,ChrB11,371828,374105
ChrA3,922742,926132,ChrB11,365604,369117
ChrA3,927087,928005,ChrB8,77429,78353
ChrA3,928159,929422,ChrB8,76096,77314
ChrA3,931641,932248,ChrB9,335665,336212
ChrA3,932870,934235,ChrB16,51243,52671
ChrA3,934431,935061,ChrB9,334881,335529
ChrA3,936054,937671,ChrB5,182599,184219
ChrA3,944674,945619,ChrB2,721389,722313
ChrA3,950647,951109,ChrB2,722610,723054
ChrA3,951518,952049,ChrB2,723735,724263
ChrA3,952566,954447,ChrB2,724455,726540
ChrA3,954629,955079,ChrB2,726617,727074
ChrA3,955827,956925,ChrB9,377286,378246
ChrA3,957424,957916,ChrB9,321453,321933
ChrA3,958278,961791,ChrB6,216593,220106
ChrA3,964538,965540,ChrB6,222089,222959
ChrA3,966052,966241,ChrB6,223257,223437
ChrA3,967704,968061,ChrB6,224325,224769
ChrA3,968814,970455,ChrB6,225019,225958
ChrA3,971239,972298,ChrB9,315092,316133
ChrA3,972616,973405,ChrB9,314034,314820
ChrA3,973589,974522,ChrB9,312904,313861
ChrA3,975676,976927,ChrB9,311164,312460
ChrA3,977634,980451,ChrB9,292632,295737
ChrA3,985490,987071,ChrB4,280306,281848
ChrA3,987238,990529,ChrB4,276871,280165
ChrA3,991297,991999,ChrB13,577717,578392
ChrA3,992303,997514,ChrB13,578950,583921
ChrA3,998174,999416,ChrB4,272388,273597
ChrA3,999800,1002557,ChrB7,238352,241085
ChrA3,1002867,1004637,ChrB7,236268,238119
ChrA3,1004693,1005833,ChrB4,268920,269976
ChrA3,1006189,1007119,ChrB4,267697,268699
ChrA3,1007487,1008738,ChrB7,234716,235958
ChrA3,1011836,1012310,ChrB4,264511,264964
ChrA3,1012615,1013848,ChrB13,805325,806423
ChrA3,1014320,1015133,ChrB13,57865,58687
ChrA3,1015391,1016525,ChrB13,809622,810777
ChrA3,1022635,1023520,ChrB13,50030,50954
ChrA3,1027734,1028682,ChrB13,45062,45953
ChrA3,1029506,1030451,ChrB13,44044,44791
ChrA3,1031750,1033328,ChrB13,40186,41794
ChrA3,1036961,1038554,ChrB13,28265,29807
ChrA3,1038868,1039846,ChrB13,26929,27862
ChrA3,1040240,1041701,ChrB8,484844,486179
ChrA3,1043389,1045186,ChrB13,24036,25800
ChrA3,1049002,1050403,ChrB13,19059,20535
ChrA3,1052609,1056797,ChrB13,87122,90731
ChrA3,1057042,1058833,ChrB13,17063,18809
ChrA3,1059963,1061454,ChrB13,15134,16676
ChrA3,1061971,1062181,ChrB13,14540,14753
ChrA3,1064803,1065556,ChrB13,85986,86739
ChrA3,1065954,1066519,ChrB13,82274,82849
ChrA3,1067042,1068620,ChrB13,79908,81486
ChrA3,1069044,1070661,ChrB13,78334,79690
ChrA3,1070903,1071437,ChrB13,77266,77770
ChrA3,1072546,1075105,ChrB13,74397,77040
ChrA4,8513,9611,ChrB13,10197,11295
ChrA4,10490,12218,ChrB6,36802,38674
ChrA4,14560,16723,ChrB6,40420,42565
ChrA4,16865,17699,ChrB12,286819,287674
ChrA4,18208,18952,ChrB12,285735,286559
ChrA4,19106,20900,ChrB12,283871,285623
ChrA4,21310,21964,ChrB6,42814,43438
ChrA4,22125,22890,ChrB6,43627,44392
ChrA4,23919,24585,ChrB12,282926,283592
ChrA4,25128,25629,ChrB12,281955,282456
ChrA4,25796,26780,ChrB6,44654,45560
ChrA4,29993,32264,ChrB12,271629,273915
ChrA4,32397,33075,ChrB12,267168,267723
ChrA4,34029,35721,ChrB6,53259,54696
ChrA4,36466,37024,ChrB12,266372,266918
ChrA4,37368,37992,ChrB6,55365,55986
ChrA4,38412,39249,ChrB12,265455,266277
ChrA4,40282,41638,ChrB6,56335,57709
ChrA4,42444,46413,ChrB6,58781,62837
ChrA4,46568,47720,ChrB6,63015,63993
ChrA4,49967,53144,ChrB6,65476,68698
ChrA4,53271,55059,ChrB12,260978,262766
ChrA4,55595,60206,ChrB6,69114,74427
ChrA4,61015,61849,ChrB12,259737,260547
ChrA4,65284,66406,ChrB6,75178,76147
ChrA4,67044,68238,ChrB6,76830,77988
ChrA4,68745,70155,ChrB12,257991,259401
ChrA4,70326,72903,ChrB12,255305,257855
ChrA4,73650,74730,ChrB6,78054,79161
ChrA4,74975,76079,ChrB12,253860,254958
ChrA4,76540,77377,ChrB6,79343,80213
ChrA4,77763,79647,ChrB12,251271,253080
ChrA4,79748,81200,ChrB6,80418,81912
ChrA4,81645,84099,ChrB6,87846,90345
ChrA4,85647,88056,ChrB12,248716,250978
ChrA4,88266,89760,ChrB6,93498,95010
ChrA4,91197,91872,ChrB12,246323,246977
ChrA4,94233,94464,ChrB6,103698,103932
ChrA4,94591,95086,ChrB6,103982,104462
ChrA4,95499,96960,ChrB6,104700,106236
ChrA4,97617,98655,ChrB16,517650,518760
ChrA4,98789,99371,ChrB6,115107,115743
ChrA4,100670,102869,ChrB6,116144,118484
ChrA4,103789,110053,ChrB6,123478,129910
ChrA4,113888,115598,ChrB16,512312,514178
ChrA4,115809,118278,ChrB6,134520,137157
ChrA4,123820,126655,ChrB7,187615,190468
ChrA4,126891,128163,ChrB7,186058,187339
ChrA4,132059,132545,ChrB12,626501,626930
ChrA4,133181,136016,ChrB7,193706,196403
ChrA4,144836,145757,ChrB6,153392,154313
ChrA4,147987,148467,ChrB6,152656,153124
ChrA4,148676,151241,ChrB6,150015,152535
ChrA4,151877,153050,ChrB16,554604,555729
ChrA4,153532,154837,ChrB6,147130,148459
ChrA4,155184,157002,ChrB6,145113,146934
ChrA4,157068,158442,ChrB16,552019,553408
ChrA4,160511,161540,ChrB16,527546,528692
ChrA4,161699,162065,ChrB16,528984,529350
ChrA4,162898,166549,ChrB16,529722,533409
ChrA4,166723,167923,ChrB16,533641,534703
ChrA4,168724,169288,ChrB16,535017,535587
ChrA4,169496,172547,ChrB16,535819,538936
ChrA4,176863,177601,ChrB16,592331,593069
ChrA4,178141,178549,ChrB16,593485,593917
ChrA4,179050,180007,ChrB7,184152,185394
ChrA4,180413,182294,ChrB16,594475,596296
ChrA4,182907,185721,ChrB16,596749,599551
ChrA4,186261,186633,ChrB16,599869,600217
ChrA4,186965,188678,ChrB7,182389,184084
ChrA4,189154,190639,ChrB7,180699,182118
ChrA4,191214,195156,ChrB7,175526,180113
ChrA4,197455,200197,ChrB16,600648,603357
ChrA4,200728,201760,ChrB16,608825,610031
ChrA4,202604,204125,ChrB5,404812,406387
ChrA4,204353,206117,ChrB5,407341,409063
ChrA4,207353,209822,ChrB5,410188,412618
ChrA4,210612,213006,ChrB7,167351,170571
ChrA4,216443,217763,ChrB5,421114,422446
ChrA4,225124,225985,ChrB7,123590,124298
ChrA4,226888,227503,ChrB7,122693,123305
ChrA4,230061,231042,ChrB5,96857,97796
ChrA4,231435,233298,ChrB10,522047,523862
ChrA4,233379,234285,ChrB15,766868,767777
ChrA4,234668,235715,ChrB16,291365,292427
ChrA4,243972,245331,ChrB16,276161,277529
ChrA4,245674,248422,ChrB16,273254,275867
ChrA4,250653,251931,ChrB15,784856,786744
ChrA4,252098,252986,ChrB16,271309,272194
ChrA4,253330,254425,ChrB15,788741,789857
ChrA4,254845,256894,ChrB15,790210,792241
ChrA4,257550,258912,ChrB15,792530,793868
ChrA4,259088,260168,ChrB16,265027,266104
ChrA4,260454,261549,ChrB15,794075,795332
ChrA4,262522,263782,ChrB16,259713,260931
ChrA4,264338,266429,ChrB16,257215,259336
ChrA4,266602,267553,ChrB16,254813,255761
ChrA4,268061,268718,ChrB16,250906,251668
ChrA4,269988,271365,ChrB16,244318,246220
ChrA4,272056,272941,ChrB16,243205,244027
ChrA4,275318,277601,ChrB16,239349,241497
ChrA4,277698,279591,ChrB15,798673,800731
ChrA4,279972,281322,ChrB15,800969,802307
ChrA4,281923,282838,ChrB15,802549,803464
ChrA4,283223,283940,ChrB16,237337,237979
ChrA4,284369,288881,ChrB16,232592,237107
ChrA4,289407,291129,ChrB16,229038,230838
ChrA4,291408,291870,ChrB16,228313,228772
ChrA4,295188,296550,ChrB16,218629,220088
ChrA4,296590,299176,ChrB16,220166,222773
ChrA4,299668,300154,ChrB15,811007,811493
ChrA4,300785,301664,ChrB16,223142,224036
ChrA4,302133,303501,ChrB15,812394,813708
ChrA4,303978,305484,ChrB15,813983,815720
ChrA4,305821,307216,ChrB16,224352,225741
ChrA4,307782,308862,ChrB15,815914,816931
ChrA4,309325,310372,ChrB15,817291,818335
ChrA4,310796,312947,ChrB9,191029,193195
ChrA4,313062,315951,ChrB14,588262,591160
ChrA4,319710,321204,ChrB9,180426,181977
ChrA4,321750,322833,ChrB14,557919,559002
ChrA4,323973,325947,ChrB9,178003,179653
ChrA4,328670,330854,ChrB9,175306,177250
ChrA4,331385,333905,ChrB14,549467,551987
ChrA4,334056,335109,ChrB14,548099,549290
ChrA4,336421,336952,ChrB14,545267,545877
ChrA4,337643,339878,ChrB14,542962,544978
ChrA4,343170,344868,ChrB14,538172,539819
ChrA4,345271,346177,ChrB9,166414,167444
ChrA4,346630,348877,ChrB8,170798,172970
ChrA4,349303,350014,ChrB11,153815,154451
ChrA4,355498,356236,ChrB8,194067,194808
ChrA4,356398,357559,ChrB4,1023510,1024755
ChrA4,357987,358872,ChrB4,1035994,1036873
ChrA4,359348,359684,ChrB4,1035230,1035575
ChrA4,359928,362574,ChrB4,1032435,1035063
ChrA4,363677,364586,ChrB4,1030549,1031419
ChrA4,365254,370279,ChrB4,1025069,1030049
ChrA4,370703,371369,ChrB8,189130,189864
ChrA4,371503,372634,ChrB4,1038279,1039509
ChrA4,373609,375421,ChrB8,184874,186809
ChrA4,375569,376289,ChrB8,184065,184758
ChrA4,376665,380529,ChrB4,1045639,1049392
ChrA4,381537,382938,ChrB8,180344,181760
ChrA4,383874,385623,ChrB4,1050458,1052228
ChrA4,386115,388167,ChrB4,1052622,1054647
ChrA4,389367,390042,ChrB4,1055211,1055892
ChrA4,390493,391117,ChrB4,1058175,1058814
ChrA4,391906,393496,ChrB4,1059626,1061231
ChrA4,393911,394952,ChrB8,176964,177999
ChrA4,398526,399087,ChrB4,1072745,1073488
ChrA4,399431,399902,ChrB4,1078026,1078449
ChrA4,400218,400779,ChrB8,220724,221270
ChrA4,404010,406731,ChrB4,1081127,1084316
ChrA4,407702,409316,ChrB8,225524,227141
ChrA4,409681,411499,ChrB4,1085064,1086993
ChrA4,411606,413103,ChrB8,227531,229037
ChrA4,415213,416065,ChrB4,1092740,1093586
ChrA4,416537,417701,ChrB8,232132,233296
ChrA4,417955,419053,ChrB8,233578,234658
ChrA4,419426,421016,ChrB8,234880,236380
ChrA4,421366,422335,ChrB8,237003,237693
ChrA4,424796,426287,ChrB4,1102183,1103428
ChrA4,426797,427919,ChrB4,1103757,1104947
ChrA4,428267,428447,ChrB8,241663,241840
ChrA4,428968,430117,ChrB4,1108701,1109847
ChrA4,430577,432722,ChrB8,246192,248337
ChrA4,433196,434267,ChrB4,1110588,1111692
ChrA4,434680,434968,ChrB4,1112002,1112293
ChrA4,435588,438836,ChrB8,252373,255756
ChrA4,439363,441001,ChrB4,1112479,1114027
ChrA4,441409,443737,ChrB4,1114432,1116763
ChrA4,444305,447380,ChrB4,1117125,1120233
ChrA4,447486,447843,ChrB8,262191,262553
ChrA4,453656,454214,ChrB4,1125433,1126018
ChrA4,454719,456270,ChrB4,1126269,1127595
ChrA4,456695,458246,ChrB4,1127871,1129374
ChrA4,458555,459536,ChrB8,272626,273616
ChrA4,461419,463780,ChrB8,274173,276240
ChrA4,464063,466289,ChrB4,1133259,1135431
ChrA4,466790,467690,ChrB8,276763,277768
ChrA4,468475,473050,ChrB4,1135931,1140476
ChrA4,473890,474226,ChrB8,280819,281155
ChrA4,474696,475344,ChrB8,282680,283298
ChrA4,476041,476968,ChrB4,1146318,1147179
ChrA4,477319,478204,ChrB8,283776,284625
ChrA4,478544,479114,ChrB4,1149950,1150520
ChrA4,480589,482281,ChrB2,668662,670297
ChrA4,486886,488023,ChrB13,251838,252990
ChrA4,491899,492178,ChrB4,1319386,1319841
ChrA4,493046,495077,ChrB4,1320063,1321941
ChrA4,495260,496049,ChrB4,1323453,1324239
ChrA4,496365,497247,ChrB4,1324476,1325301
ChrA4,497890,498415,ChrB13,246894,247428
ChrA4,498557,499199,ChrB13,246115,246751
ChrA4,499607,502574,ChrB4,1325500,1328470
ChrA4,503053,504976,ChrB13,244148,245903
ChrA4,505487,507056,ChrB4,1331236,1332841
ChrA4,507412,508633,ChrB13,241988,243029
ChrA4,511815,512235,ChrB4,1337351,1337774
ChrA4,512292,514038,ChrB13,236587,238731
ChrA4,516960,517938,ChrB13,233456,234455
ChrA4,518307,519174,ChrB4,1339675,1340719
ChrA4,519392,521465,ChrB13,231148,233143
ChrA4,522012,523017,ChrB13,229733,230813
ChrA4,523686,525456,ChrB4,1342492,1344241
ChrA4,526818,531282,ChrB4,1345675,1349938
ChrA4,532919,535127,ChrB4,1350289,1352353
ChrA4,535377,536325,ChrB4,1353724,1354633
ChrA4,538582,539401,ChrB13,224405,225365
ChrA4,546837,549123,ChrB13,217361,219878
ChrA4,549819,551520,ChrB13,214188,216156
ChrA4,554675,556127,ChrB13,204385,205408
ChrA4,556597,557968,ChrB13,202774,204103
ChrA4,558486,560079,ChrB8,120090,121683
ChrA4,562622,563945,ChrB4,1393335,1394574
ChrA4,564288,564978,ChrB8,122888,123590
ChrA4,566278,568819,ChrB4,1395120,1397817
ChrA4,570623,572186,ChrB8,124108,125680
ChrA4,575032,575686,ChrB4,1398025,1398700
ChrA4,576149,576467,ChrB4,1399014,1399542
ChrA4,576523,578179,ChrB4,1399705,1401214
ChrA4,582049,582892,ChrB4,1403321,1404173
ChrA4,583642,585409,ChrB15,376011,377712
ChrA4,585826,587887,ChrB15,373709,375857
ChrA4,591732,593637,ChrB4,1412372,1414274
ChrA4,594019,595735,ChrB4,1415209,1416874
ChrA4,596214,597192,ChrB15,379780,380806
ChrA4,597269,598757,ChrB4,969989,971474
ChrA4,599287,601045,ChrB15,381052,382822
ChrA4,601294,603706,ChrB4,971807,974243
ChrA4,607802,609539,ChrB4,977520,979209
ChrA4,610950,611619,ChrB7,675670,676342
ChrA4,612127,612775,ChrB16,752256,752919
ChrA4,613697,614603,ChrB16,753300,754248
ChrA4,621077,623186,ChrB7,687898,689965
ChrA4,623731,626620,ChrB7,690244,693097
ChrA4,627001,628042,ChrB7,693362,694403
ChrA4,628196,628784,ChrB7,694583,695135
ChrA4,629501,631268,ChrB7,695416,697234
ChrA4,631429,632290,ChrB7,697444,698368
ChrA4,632707,632941,ChrB7,698598,698832
ChrA4,633162,634131,ChrB7,698988,699786
ChrA4,634810,636079,ChrB16,767751,768987
ChrA4,644271,645297,ChrB16,790082,791120
ChrA4,645752,646685,ChrB16,792686,793736
ChrA4,646829,647420,ChrB16,793910,794498
ChrA4,647744,649172,ChrB7,725048,726479
ChrA4,651747,652860,ChrB16,795977,797210
ChrA4,653314,653467,ChrB16,797556,797709
ChrA4,653899,654730,ChrB16,798050,798857
ChrA4,655095,656355,ChrB7,733934,735143
ChrA4,656467,657328,ChrB16,813155,814058
ChrA4,657903,659010,ChrB16,814390,815536
ChrA4,659181,661356,ChrB16,815733,817923
ChrA4,661819,662560,ChrB16,818322,819075
ChrA4,662867,664409,ChrB7,736661,738203
ChrA4,666033,667710,ChrB16,819764,821423
ChrA4,670719,671379,ChrB7,745834,746527
ChrA4,672001,672946,ChrB7,746797,747736
ChrA4,673062,674229,ChrB16,826832,828140
ChrA4,676981,677839,ChrB7,755588,756452
ChrA4,678394,678985,ChrB16,831054,831675
ChrA4,686269,688984,ChrB7,767428,770299
ChrA4,696648,699819,ChrB7,117853,120907
ChrA4,701890,704587,ChrB16,861305,864014
ChrA4,704979,706473,ChrB7,116058,117561
ChrA4,709299,714243,ChrB7,102542,107504
ChrA4,718158,718698,ChrB5,212586,213177
ChrA4,719069,719525,ChrB5,213436,213898
ChrA4,721753,724822,ChrB5,215062,217693
ChrA4,725072,727499,ChrB5,218056,221287
ChrA4,728504,730028,ChrB7,87980,89339
ChrA4,731686,734230,ChrB7,84884,87302
ChrA4,734826,735087,ChrB7,82373,82736
ChrA4,735513,736398,ChrB7,81425,82292
ChrA4,738301,738904,ChrB16,95371,96258
ChrA4,739348,743872,ChrB16,90621,95109
ChrA4,743947,745264,ChrB13,634688,635984
ChrA4,745587,747447,ChrB16,88516,90316
ChrA4,748314,749412,ChrB16,87013,88033
ChrA4,749560,750934,ChrB16,85585,86950
ChrA4,751345,752203,ChrB16,84508,85297
ChrA4,752789,754586,ChrB16,82624,84196
ChrA4,754713,758556,ChrB13,640914,645258
ChrA4,759932,760709,ChrB13,650035,650812
ChrA4,768887,769883,ChrB14,639181,640114
ChrA4,770516,772631,ChrB14,640395,642381
ChrA4,773782,774454,ChrB13,667536,668205
ChrA4,775187,776357,ChrB13,668491,669655
ChrA4,776693,777638,ChrB13,261704,262685
ChrA4,778129,780901,ChrB14,644319,646950
ChrA4,781455,782943,ChrB14,647431,648937
ChrA4,783408,784578,ChrB14,653386,654541
ChrA4,792114,793938,ChrB3,208134,209610
ChrA4,795071,795755,ChrB14,664269,664944
ChrA4,796091,796667,ChrB3,209913,210423
ChrA4,797281,797923,ChrB3,214070,214739
ChrA4,798103,798526,ChrB14,669773,670193
ChrA4,800749,802381,ChrB3,218375,220067
ChrA4,802753,805492,ChrB3,220456,223228
ChrA4,805961,806531,ChrB14,672408,672969
ChrA4,806676,807450,ChrB3,223453,224230
ChrA4,807912,808275,ChrB3,224398,224734
ChrA4,813010,815479,ChrB14,188050,190957
ChrA4,815811,816291,ChrB3,228317,228791
ChrA4,817568,819248,ChrB3,229309,231004
ChrA4,819916,821374,ChrB3,231499,232963
ChrA4,821789,822797,ChrB16,745827,746835
ChrA4,823319,824735,ChrB7,666340,667825
ChrA4,827438,828944,ChrB7,670387,671911
ChrA4,829034,831653,ChrB16,749255,751919
ChrA4,832759,836191,ChrB7,672185,675500
ChrA4,836588,837581,ChrB7,676620,677565
ChrA4,838411,839089,ChrB16,752256,752919
ChrA4,843640,844309,ChrB16,758647,759481
ChrA4,844515,849387,ChrB7,682565,687458
ChrA4,850343,858032,ChrB16,760024,767494
ChrA4,867293,870899,ChrB16,782044,785671
ChrA4,871193,872402,ChrB7,715827,717030
ChrA4,872759,873911,ChrB7,717357,718527
ChrA4,874263,875379,ChrB7,718892,719924
ChrA4,876428,877577,ChrB16,786207,787428
ChrA4,878258,882665,ChrB7,720408,724764
ChrA4,883146,884445,ChrB16,787960,789325
ChrA4,884606,885575,ChrB16,791217,792204
ChrA4,887826,889143,ChrB7,728045,729671
ChrA4,889693,890488,ChrB7,730032,730821
ChrA4,890977,893731,ChrB16,799233,802017
ChrA4,894123,895845,ChrB16,802358,804080
ChrA4,899418,901437,ChrB16,815733,817923
ChrA4,906685,906997,ChrB16,824689,824926
ChrA4,908860,912010,ChrB7,742324,745435
ChrA4,912210,913161,ChrB16,825644,826559
ChrA4,913503,915462,ChrB7,747949,750091
ChrA4,916280,916910,ChrB7,750399,751047
ChrA4,917248,919138,ChrB7,751393,753844
ChrA4,920719,921196,ChrB7,756895,757447
ChrA4,921932,923642,ChrB4,576473,578159
ChrA4,924254,925946,ChrB5,451564,453235
ChrA4,926465,927956,ChrB5,453458,454919
ChrA4,928595,929870,ChrB5,456318,457605
ChrA4,930084,930708,ChrB4,582790,583465
ChrA4,931212,931545,ChrB4,588097,588379
ChrA4,932232,932493,ChrB5,462584,462866
ChrA4,932743,934045,ChrB5,466207,467470
ChrA4,934596,937161,ChrB5,469685,472424
ChrA4,937769,938567,ChrB4,602197,602869
ChrA4,938941,939754,ChrB5,474040,474805
ChrA4,940133,941369,ChrB5,475019,476228
ChrA4,941585,948047,ChrB5,476344,482848
ChrA4,948658,948877,ChrB4,603592,603811
ChrA4,949149,951882,ChrB4,604007,606986
ChrA4,951965,954350,ChrB4,607303,610081
ChrA4,954909,955509,ChrB4,613404,614004
ChrA4,957640,959617,ChrB10,54378,56178
ChrA4,960382,964735,ChrB3,197620,199549
ChrA4,964924,967363,ChrB10,56443,58813
ChrA4,969253,970465,ChrB10,53340,54183
ChrA4,970966,974989,ChrB4,107207,111029
ChrA4,977002,978121,ChrB12,572095,573211
ChrA4,978755,982382,ChrB4,194570,198176
ChrA4,982938,984378,ChrB12,564859,566281
ChrA4,985682,987191,ChrB4,170409,171930
ChrA4,988611,989496,ChrB12,559550,560444
ChrA4,990101,992630,ChrB12,556787,559289
ChrA4,996538,998749,ChrB4,164986,167254
ChrA4,998965,999304,ChrB12,552269,552605
ChrA4,1000004,1001417,ChrB9,74183,75773
ChrA4,1001886,1005270,ChrB9,69790,73453
ChrA4,1015657,1016923,ChrB9,55197,56379
ChrA4,1021295,1023581,ChrB11,635850,638286
ChrA5,1152,1908,ChrB9,39432,40140
ChrA5,2048,3290,ChrB9,40190,41444
ChrA5,4817,9746,ChrB9,41824,45952
ChrA5,10048,10606,ChrB9,46948,47542
ChrA5,11049,11373,ChrB9,47689,47973
ChrA5,11921,13862,ChrB9,51758,53708
ChrA5,14949,16272,ChrB9,53980,55021
ChrA5,16872,18609,ChrB11,631151,632801
ChrA5,19851,20349,ChrB9,56544,57252
ChrA5,25647,26127,ChrB11,625863,626205
ChrA5,26312,27947,ChrB9,61012,62728
ChrA5,34874,38081,ChrB9,69790,73453
ChrA5,38724,39654,ChrB9,76353,77283
ChrA5,40502,43073,ChrB9,80509,83041
ChrA5,43666,44827,ChrB15,480586,481750
ChrA5,47534,49676,ChrB11,608945,611066
ChrA5,51112,53305,ChrB10,644303,646490
ChrA5,53579,54149,ChrB10,643489,644101
ChrA5,54488,55988,ChrB5,196947,198519
ChrA5,56727,58101,ChrB10,642006,643368
ChrA5,60311,61163,ChrB10,640824,641664
ChrA5,61988,63287,ChrB10,627339,628326
ChrA5,63716,64325,ChrB10,637029,637635
ChrA5,64713,67113,ChrB2,127894,132040
ChrA5,71899,72625,ChrB2,141246,141972
ChrA5,72974,73634,ChrB2,142111,142868
ChrA5,74294,74465,ChrB2,143392,143572
ChrA5,74832,75294,ChrB10,622549,623014
ChrA5,77740,78331,ChrB16,656798,657344
ChrA5,78702,79299,ChrB10,619156,619765
ChrA5,79527,80328,ChrB10,618233,619034
ChrA5,82795,83503,ChrB10,615575,616286
ChrA5,88641,89613,ChrB10,603219,604203
ChrA5,96957,100278,ChrB10,590871,594327
ChrA5,100529,100817,ChrB10,586067,586400
ChrA5,101961,103254,ChrB10,583732,585004
ChrA5,103666,104551,ChrB10,582607,583537
ChrA5,104753,106178,ChrB16,643835,645272
ChrA5,110393,111848,ChrB2,22075,23536
ChrA5,112628,113285,ChrB2,24097,24745
ChrA5,118356,121965,ChrB16,615378,619014
ChrA5,125410,127759,ChrB16,610480,612724
ChrA5,128251,128968,ChrB2,43276,44089
ChrA5,129552,131043,ChrB5,402870,404352
ChrA5,132655,133051,ChrB2,45977,46370
ChrA5,136858,137929,ChrB2,61201,62602
ChrA5,142455,144696,ChrB2,67168,69445
ChrA5,146044,149278,ChrB5,382594,385876
ChrA5,150032,153383,ChrB5,378761,382103
ChrA5,154047,155115,ChrB5,373447,374545
ChrA5,155977,157279,ChrB2,71865,72972
ChrA5,158015,158948,ChrB5,372325,373234
ChrA5,159925,160282,ChrB2,80377,80731
ChrA5,160884,161310,ChrB5,366801,367428
ChrA5,161842,165058,ChrB2,81042,84261
ChrA5,168628,169774,ChrB2,86721,87789
ChrA5,177029,180164,ChrB2,96668,100115
ChrA5,181327,185026,ChrB2,101885,105221
ChrA5,186836,187967,ChrB5,349979,351182
ChrA5,188885,191117,ChrB2,107931,109995
ChrA5,191668,192286,ChrB5,348728,349346
ChrA5,193657,197911,ChrB5,343319,347612
ChrA5,198027,198624,ChrB5,342854,343232
ChrA5,199863,202170,ChrB5,339863,342167
ChrA5,202854,203961,ChrB2,111436,112708
ChrA5,204169,205708,ChrB5,337948,339472
ChrA5,208048,210583,ChrB2,119378,121874
ChrA5,211572,213444,ChrB2,122752,124759
ChrA5,215810,217592,ChrB5,330575,332306
ChrA5,218358,219696,ChrB12,535213,536689
ChrA5,220092,221211,ChrB12,537271,538432
ChrA5,221721,222876,ChrB8,248438,249641
ChrA5,223169,226172,ChrB8,242581,245572
ChrA5,227518,227752,ChrB4,1108279,1108498
ChrA5,228115,230197,ChrB4,1106094,1108101
ChrA5,230335,232537,ChrB8,239097,241293
ChrA5,232941,233775,ChrB4,1105002,1105827
ChrA5,233836,234472,ChrB8,237003,237693
ChrA5,235156,236413,ChrB4,1093762,1095178
ChrA5,236647,237502,ChrB8,230969,231812
ChrA5,237747,239808,ChrB4,1090432,1092511
ChrA5,240373,241345,ChrB4,1089218,1090079
ChrA5,<242466,243405,ChrB4,1085064,1086993
ChrA5,243771,245388,ChrB8,225524,227141
ChrA5,245820,246702,ChrB8,222876,223758
ChrA5,249303,251319,ChrB4,1075864,1077853
ChrA5,251934,253314,ChrB4,1073734,1075171
ChrA5,253550,253925,ChrB8,220107,220500
ChrA5,254301,255288,ChrB8,218996,219884
ChrA5,262033,262690,ChrB4,1067730,1068390
ChrA5,263112,267186,ChrB4,1063351,1067425
